user_id,signup_date,last_login_date,logins,avg_session_time_mins,feature_usage_count,upgraded,upgrade_date,churn_flag,days_to_upgrade,signup_month,churn_month,user_segment,cluster
user_1279,2023-11-26,2024-04-20,9,14.01,6,0,,0,,2023-11-01,2024-04-01,Regular User,3
user_1280,2023-09-20,2024-02-23,9,9.94,3,1,2023-11-02,0,43.0,2023-09-01,2024-02-01,Regular User,0
user_1281,2023-06-10,2023-06-11,8,22.91,5,0,,1,,2023-06-01,2023-06-01,Churned,0
user_1282,2023-05-31,2023-11-10,10,9.0,6,0,,0,,2023-05-01,2023-11-01,Regular User,3
user_1283,2023-03-26,2023-08-19,6,16.62,10,0,,1,,2023-03-01,2023-08-01,Churned,3
user_1284,2023-05-27,2023-10-08,12,19.23,2,1,2023-07-02,0,36.0,2023-05-01,2023-10-01,Regular User,2
user_1285,2023-04-22,2023-09-22,18,11.32,5,1,2023-06-30,0,69.0,2023-04-01,2023-09-01,Regular User,2
user_1286,2023-02-05,2023-05-26,5,7.72,7,0,,1,,2023-02-01,2023-05-01,Churned,3
user_1287,2023-10-12,2023-11-18,14,12.11,5,1,2023-11-18,0,37.0,2023-10-01,2023-11-01,Regular User,2
user_1288,2023-07-07,2023-11-14,6,13.02,4,1,2023-09-24,0,79.0,2023-07-01,2023-11-01,Regular User,1
user_1289,2023-03-23,2023-07-02,8,19.59,4,0,,1,,2023-03-01,2023-07-01,Churned,0
user_1290,2023-01-02,2023-04-06,8,14.26,5,0,,1,,2023-01-01,2023-04-01,Churned,0
user_1291,2023-10-30,2024-01-29,10,15.01,6,1,2024-01-27,0,89.0,2023-10-01,2024-01-01,Regular User,1
user_1292,2023-07-16,2023-09-24,9,7.97,7,1,2023-09-02,0,48.0,2023-07-01,2023-09-01,Regular User,3
user_1293,2023-01-11,2023-06-30,5,14.03,3,0,,1,,2023-01-01,2023-06-01,Churned,0
user_1294,2023-08-22,2023-09-14,5,22.18,8,0,,1,,2023-08-01,2023-09-01,Churned,3
user_1295,2023-07-14,2023-12-27,9,20.48,13,1,2023-10-16,0,94.0,2023-07-01,2023-12-01,Regular User,3
user_1296,2023-04-29,2023-07-05,11,12.48,7,1,2023-08-13,0,106.0,2023-04-01,2023-07-01,Regular User,1
user_1297,2023-01-20,2023-05-27,10,19.15,3,0,,1,,2023-01-01,2023-05-01,Churned,0
user_1298,2023-09-18,2023-12-19,13,14.3,5,0,,0,,2023-09-01,2023-12-01,Regular User,2
user_1299,2023-10-20,2023-12-02,11,17.52,3,0,,0,,2023-10-01,2023-12-01,Regular User,2
user_1300,2023-09-13,2024-01-23,10,13.53,4,1,2023-11-13,0,61.0,2023-09-01,2024-01-01,Regular User,1
user_1301,2023-08-10,2023-10-03,5,10.17,8,1,2023-10-02,0,53.0,2023-08-01,2023-10-01,Regular User,3
user_1302,2023-08-14,2024-01-18,15,9.91,7,0,,0,,2023-08-01,2024-01-01,Regular User,2
user_1303,2023-02-22,2023-03-22,8,17.63,5,1,2023-06-04,0,102.0,2023-02-01,2023-03-01,Regular User,1
user_1304,2023-12-21,2024-05-22,11,1.77,4,1,2023-12-28,0,7.0,2023-12-01,2024-05-01,Regular User,2
user_1305,2023-12-08,2024-05-09,9,20.32,5,0,,0,,2023-12-01,2024-05-01,Regular User,0
user_1306,2023-12-30,2024-02-04,6,13.8,9,0,,0,,2023-12-01,2024-02-01,Regular User,3
user_1307,2023-10-07,2024-01-29,12,11.79,0,0,,0,,2023-10-01,2024-01-01,Inactive,2
user_1308,2023-03-22,2023-08-26,8,19.99,6,0,,1,,2023-03-01,2023-08-01,Churned,3
user_1309,2023-07-21,2023-07-23,13,1.17,5,1,2023-09-21,0,62.0,2023-07-01,2023-07-01,Regular User,1
user_1310,2023-06-07,2023-10-06,12,17.31,4,1,2023-06-24,0,17.0,2023-06-01,2023-10-01,Regular User,2
user_1311,2023-04-30,2023-06-11,11,23.2,6,0,,1,,2023-04-01,2023-06-01,Churned,3
user_1312,2023-02-28,2023-03-06,9,8.14,6,1,2023-06-06,0,98.0,2023-02-01,2023-03-01,Regular User,1
user_1313,2023-08-03,2023-12-05,8,12.73,6,1,2023-11-11,0,100.0,2023-08-01,2023-12-01,Regular User,1
user_1314,2023-05-08,2023-06-25,11,17.26,3,0,,1,,2023-05-01,2023-06-01,Churned,2
user_1315,2023-08-12,2023-12-10,11,7.15,2,1,2023-09-12,0,31.0,2023-08-01,2023-12-01,Regular User,2
user_1316,2023-07-28,2023-10-08,10,16.23,6,0,,0,,2023-07-01,2023-10-01,Regular User,3
user_1317,2023-04-25,2023-06-04,4,28.44,4,0,,1,,2023-04-01,2023-06-01,Inactive,0
user_1318,2023-07-28,2023-11-10,8,16.64,2,0,,0,,2023-07-01,2023-11-01,Regular User,0
user_1319,2023-01-14,2023-03-31,12,16.47,4,0,,1,,2023-01-01,2023-03-01,Churned,2
user_1320,2023-01-09,2023-05-15,9,8.98,5,1,2023-02-27,0,49.0,2023-01-01,2023-05-01,Regular User,1
user_1321,2023-02-09,2023-05-10,10,21.65,7,1,2023-06-04,0,115.0,2023-02-01,2023-05-01,Regular User,1
user_1322,2023-08-25,2024-01-26,16,1.37,4,1,2023-09-26,0,32.0,2023-08-01,2024-01-01,Regular User,2
user_1323,2023-10-08,2023-10-15,15,14.82,6,1,2023-11-09,0,32.0,2023-10-01,2023-10-01,Regular User,2
user_1324,2023-12-25,2024-01-25,11,19.58,4,1,2024-01-08,0,14.0,2023-12-01,2024-01-01,Regular User,2
user_1325,2023-07-20,2023-09-21,4,2.5,2,0,,1,,2023-07-01,2023-09-01,Inactive,0
user_1326,2023-09-03,2024-01-18,5,4.93,3,0,,0,,2023-09-01,2024-01-01,Regular User,0
user_1327,2023-10-05,2023-10-17,10,7.61,2,0,,0,,2023-10-01,2023-10-01,Regular User,0
user_1328,2023-08-23,2023-11-23,14,21.86,4,0,,0,,2023-08-01,2023-11-01,Regular User,2
user_1329,2023-01-04,2023-06-15,9,11.82,4,0,,1,,2023-01-01,2023-06-01,Churned,0
user_1330,2023-06-03,2023-08-02,7,19.48,5,1,2023-09-22,0,111.0,2023-06-01,2023-08-01,Regular User,1
user_1331,2023-01-29,2023-02-05,11,18.68,5,1,2023-04-13,0,74.0,2023-01-01,2023-02-01,Regular User,1
user_1332,2023-04-19,2023-05-17,9,6.7,4,1,2023-07-01,0,73.0,2023-04-01,2023-05-01,Regular User,1
user_1333,2023-04-08,2023-07-11,10,13.05,4,0,,1,,2023-04-01,2023-07-01,Churned,0
user_1334,2023-08-03,2023-09-12,11,13.86,5,1,2023-10-07,0,65.0,2023-08-01,2023-09-01,Regular User,1
user_1335,2023-10-20,2024-03-25,7,17.56,4,1,2023-12-08,0,49.0,2023-10-01,2024-03-01,Regular User,0
user_1336,2023-03-16,2023-08-11,11,16.14,3,0,,1,,2023-03-01,2023-08-01,Churned,2
user_1337,2023-11-22,2023-12-02,16,14.67,2,1,2024-03-17,0,116.0,2023-11-01,2023-12-01,Regular User,1
user_1338,2023-05-26,2023-05-27,8,20.82,1,0,,1,,2023-05-01,2023-05-01,Churned,0
user_1339,2023-05-08,2023-11-01,17,20.75,2,1,2023-07-04,0,57.0,2023-05-01,2023-11-01,Regular User,2
user_1340,2023-12-07,2024-05-23,9,7.76,6,0,,0,,2023-12-01,2024-05-01,Regular User,3
user_1341,2023-02-11,2023-06-21,10,12.76,3,1,2023-04-01,0,49.0,2023-02-01,2023-06-01,Regular User,0
user_1342,2023-12-22,2024-03-10,8,15.16,4,0,,0,,2023-12-01,2024-03-01,Regular User,0
user_1343,2023-02-10,2023-08-07,6,15.42,5,1,2023-03-02,0,20.0,2023-02-01,2023-08-01,Regular User,0
user_1344,2023-02-03,2023-04-30,5,17.75,7,1,2023-02-17,0,14.0,2023-02-01,2023-04-01,Regular User,3
user_1345,2023-01-17,2023-06-18,14,16.87,4,0,,1,,2023-01-01,2023-06-01,Churned,2
user_1346,2023-06-14,2023-11-18,11,17.98,6,1,2023-08-01,0,48.0,2023-06-01,2023-11-01,Regular User,1
user_1347,2023-06-02,2023-09-15,8,18.57,4,1,2023-06-11,0,9.0,2023-06-01,2023-09-01,Regular User,0
user_1348,2023-03-17,2023-08-02,6,13.59,4,0,,1,,2023-03-01,2023-08-01,Churned,0
user_1349,2023-03-28,2023-04-13,14,13.31,8,0,,1,,2023-03-01,2023-04-01,Churned,3
user_1350,2023-04-27,2023-09-27,8,21.97,5,0,,1,,2023-04-01,2023-09-01,Churned,0
user_1351,2023-12-28,2024-01-19,6,12.52,6,0,,0,,2023-12-01,2024-01-01,Regular User,0
user_1352,2023-12-08,2024-06-04,4,18.7,4,0,,0,,2023-12-01,2024-06-01,Inactive,0
user_1353,2023-01-27,2023-03-15,15,11.22,5,1,2023-04-30,0,93.0,2023-01-01,2023-03-01,Regular User,1
user_1354,2023-11-09,2023-11-28,14,16.67,3,0,,0,,2023-11-01,2023-11-01,Regular User,2
user_1355,2023-10-14,2023-10-15,14,17.04,7,1,2024-01-09,0,87.0,2023-10-01,2023-10-01,Regular User,1
user_1356,2023-05-14,2023-08-09,14,18.24,4,0,,1,,2023-05-01,2023-08-01,Churned,2
user_1357,2023-08-07,2023-09-06,10,22.95,3,1,2023-09-24,0,48.0,2023-08-01,2023-09-01,Regular User,0
user_1358,2023-06-17,2023-11-18,11,10.0,5,1,2023-07-28,0,41.0,2023-06-01,2023-11-01,Regular User,2
user_1359,2023-04-08,2023-08-15,9,15.75,5,1,2023-06-05,0,58.0,2023-04-01,2023-08-01,Regular User,1
user_1360,2023-09-25,2023-12-11,14,18.31,5,1,2023-11-15,0,51.0,2023-09-01,2023-12-01,Regular User,2
user_1361,2023-08-25,2023-08-28,10,18.33,2,1,2023-12-08,0,105.0,2023-08-01,2023-08-01,Regular User,1
user_1362,2023-11-05,2024-03-24,12,13.45,2,1,2024-02-01,0,88.0,2023-11-01,2024-03-01,Regular User,1
user_1363,2023-06-22,2023-12-01,7,16.92,9,0,,0,,2023-06-01,2023-12-01,Regular User,3
user_1364,2023-07-09,2023-11-13,4,14.91,5,0,,0,,2023-07-01,2023-11-01,Inactive,0
user_1365,2023-05-02,2023-09-12,17,18.7,6,1,2023-05-10,0,8.0,2023-05-01,2023-09-01,Regular User,2
user_1366,2023-02-15,2023-03-17,10,14.61,9,1,2023-05-09,0,83.0,2023-02-01,2023-03-01,Regular User,1
user_1367,2023-03-05,2023-07-20,10,14.68,2,0,,1,,2023-03-01,2023-07-01,Churned,0
user_1368,2023-05-10,2023-05-30,8,16.36,3,0,,1,,2023-05-01,2023-05-01,Churned,0
user_1369,2023-11-06,2023-11-28,11,12.5,7,0,,0,,2023-11-01,2023-11-01,Regular User,3
user_1370,2023-12-29,2024-05-07,7,11.2,4,0,,0,,2023-12-01,2024-05-01,Regular User,0
user_1371,2023-07-12,2023-12-18,14,8.37,7,1,2023-10-30,0,110.0,2023-07-01,2023-12-01,Regular User,1
user_1372,2023-11-03,2024-03-29,9,14.33,5,1,2023-12-27,0,54.0,2023-11-01,2024-03-01,Regular User,1
user_1373,2023-06-30,2023-07-28,7,11.33,5,1,2023-09-09,0,71.0,2023-06-01,2023-07-01,Regular User,1
user_1374,2023-10-19,2024-01-31,6,13.52,6,1,2024-01-04,0,77.0,2023-10-01,2024-01-01,Regular User,1
user_1375,2023-10-09,2023-11-29,9,21.19,6,1,2023-10-24,0,15.0,2023-10-01,2023-11-01,Regular User,3
user_1376,2023-01-29,2023-05-23,8,13.68,6,1,2023-03-24,0,54.0,2023-01-01,2023-05-01,Regular User,3
user_1377,2023-05-29,2023-11-18,6,21.29,5,0,,0,,2023-05-01,2023-11-01,Regular User,0
user_1378,2023-09-24,2024-03-03,9,16.93,4,1,2024-01-21,0,119.0,2023-09-01,2024-03-01,Regular User,1
user_1379,2023-10-23,2024-01-31,13,13.59,7,1,2024-01-12,0,81.0,2023-10-01,2024-01-01,Regular User,1
user_1380,2023-01-11,2023-04-04,8,9.9,7,1,2023-02-24,0,44.0,2023-01-01,2023-04-01,Regular User,3
user_1381,2023-06-13,2023-08-12,12,14.43,5,0,,1,,2023-06-01,2023-08-01,Churned,2
user_1382,2023-04-23,2023-08-25,13,12.99,11,1,2023-07-09,0,77.0,2023-04-01,2023-08-01,Regular User,3
user_1383,2023-07-06,2023-09-14,7,20.92,6,1,2023-08-31,0,56.0,2023-07-01,2023-09-01,Regular User,1
user_1384,2023-10-22,2023-12-30,12,24.84,5,1,2024-01-03,0,73.0,2023-10-01,2023-12-01,Regular User,1
user_1385,2023-08-20,2024-01-05,8,20.16,4,1,2023-12-10,0,112.0,2023-08-01,2024-01-01,Regular User,1
user_1386,2023-08-15,2023-11-30,8,11.3,5,0,,0,,2023-08-01,2023-11-01,Regular User,0
user_1387,2023-11-06,2023-11-26,10,15.27,3,0,,0,,2023-11-01,2023-11-01,Regular User,0
user_1388,2023-04-08,2023-08-16,9,13.87,3,1,2023-08-03,0,117.0,2023-04-01,2023-08-01,Regular User,1
user_1389,2023-02-24,2023-05-16,14,12.05,2,1,2023-05-10,0,75.0,2023-02-01,2023-05-01,Regular User,2
user_1390,2023-04-21,2023-07-17,13,14.55,8,1,2023-05-22,0,31.0,2023-04-01,2023-07-01,Regular User,3
user_1391,2023-06-01,2023-09-19,17,14.34,5,0,,1,,2023-06-01,2023-09-01,Churned,2
user_1392,2023-09-03,2023-09-12,15,24.18,6,1,2023-10-12,0,39.0,2023-09-01,2023-09-01,Regular User,2
user_1393,2023-03-10,2023-08-11,5,16.64,2,1,2023-05-01,0,52.0,2023-03-01,2023-08-01,Regular User,0
user_1394,2023-11-08,2023-11-19,11,19.13,5,1,2023-11-26,0,18.0,2023-11-01,2023-11-01,Regular User,2
user_1395,2023-10-16,2023-10-22,10,20.24,6,0,,0,,2023-10-01,2023-10-01,Regular User,3
user_1396,2023-09-07,2024-01-29,7,18.78,6,0,,0,,2023-09-01,2024-01-01,Regular User,0
user_1397,2023-02-05,2023-05-29,8,21.82,6,0,,1,,2023-02-01,2023-05-01,Churned,3
user_1398,2023-08-27,2023-09-21,12,13.14,7,0,,1,,2023-08-01,2023-09-01,Churned,3
user_1399,2023-05-28,2023-06-11,13,19.8,8,1,2023-06-13,0,16.0,2023-05-01,2023-06-01,Regular User,3
user_1400,2023-08-15,2023-09-16,14,24.81,7,0,,1,,2023-08-01,2023-09-01,Churned,2
user_1401,2023-09-01,2023-11-01,7,11.4,3,0,,0,,2023-09-01,2023-11-01,Regular User,0
user_1402,2023-12-03,2024-01-18,14,13.3,4,1,2023-12-27,0,24.0,2023-12-01,2024-01-01,Regular User,2
user_1403,2023-12-31,2024-04-03,19,12.93,5,1,2024-04-27,0,118.0,2023-12-01,2024-04-01,Regular User,1
user_1404,2023-07-20,2023-08-23,6,25.78,7,1,2023-11-03,0,106.0,2023-07-01,2023-08-01,Regular User,1
user_1405,2023-06-03,2023-08-17,7,9.68,6,0,,1,,2023-06-01,2023-08-01,Churned,3
user_1406,2023-03-14,2023-07-14,6,15.55,8,1,2023-05-23,0,70.0,2023-03-01,2023-07-01,Regular User,3
user_1407,2023-07-20,2023-10-10,6,17.46,4,0,,0,,2023-07-01,2023-10-01,Regular User,0
user_1408,2023-10-23,2023-11-16,11,12.25,4,1,2024-01-27,0,96.0,2023-10-01,2023-11-01,Regular User,1
user_1409,2023-01-17,2023-03-14,6,10.04,3,1,2023-04-27,0,100.0,2023-01-01,2023-03-01,Regular User,1
user_1410,2023-05-09,2023-06-09,8,10.9,5,1,2023-06-30,0,52.0,2023-05-01,2023-06-01,Regular User,1
user_1411,2023-08-05,2023-10-06,9,13.75,6,0,,0,,2023-08-01,2023-10-01,Regular User,3
user_1412,2023-03-02,2023-03-13,13,12.33,9,1,2023-03-27,0,25.0,2023-03-01,2023-03-01,Regular User,3
user_1413,2023-04-14,2023-06-15,10,22.22,7,0,,1,,2023-04-01,2023-06-01,Churned,3
user_1414,2023-02-11,2023-04-28,10,12.37,2,1,2023-05-26,0,104.0,2023-02-01,2023-04-01,Regular User,1
user_1415,2023-01-25,2023-04-26,13,12.32,3,1,2023-02-28,0,34.0,2023-01-01,2023-04-01,Regular User,2
user_1416,2023-02-08,2023-02-08,9,16.97,0,1,2023-03-10,0,30.0,2023-02-01,2023-02-01,Inactive,0
user_1417,2023-10-18,2024-04-13,12,16.45,5,1,2024-02-06,0,111.0,2023-10-01,2024-04-01,Regular User,1
user_1418,2023-05-11,2023-07-19,9,1.0,5,1,2023-07-20,0,70.0,2023-05-01,2023-07-01,Regular User,1
user_1419,2023-08-17,2023-12-30,10,10.65,6,0,,0,,2023-08-01,2023-12-01,Regular User,3
user_1420,2023-04-18,2023-08-28,7,12.47,2,0,,1,,2023-04-01,2023-08-01,Churned,0
user_1421,2023-06-21,2023-09-14,9,9.94,8,1,2023-09-15,0,86.0,2023-06-01,2023-09-01,Regular User,1
user_1422,2023-04-12,2023-05-20,11,19.81,6,0,,1,,2023-04-01,2023-05-01,Churned,3
user_1423,2023-12-20,2024-01-11,14,7.52,4,1,2024-02-13,0,55.0,2023-12-01,2024-01-01,Regular User,2
user_1424,2023-01-12,2023-03-20,7,20.26,4,1,2023-04-17,0,95.0,2023-01-01,2023-03-01,Regular User,1
user_1425,2023-10-02,2024-03-29,7,4.42,1,0,,0,,2023-10-01,2024-03-01,Regular User,0
user_1426,2023-04-11,2023-04-14,6,15.4,4,0,,1,,2023-04-01,2023-04-01,Churned,0
user_1427,2023-02-13,2023-06-18,11,22.82,6,0,,1,,2023-02-01,2023-06-01,Churned,3
user_1428,2023-11-01,2024-04-23,11,12.03,6,0,,0,,2023-11-01,2024-04-01,Regular User,3
user_1429,2023-01-17,2023-02-06,9,15.12,3,0,,1,,2023-01-01,2023-02-01,Churned,0
user_1430,2023-11-26,2024-03-09,9,20.14,6,0,,0,,2023-11-01,2024-03-01,Regular User,3
user_1431,2023-02-26,2023-05-02,5,20.0,1,0,,1,,2023-02-01,2023-05-01,Churned,0
user_1432,2023-11-07,2023-11-13,3,16.51,8,0,,0,,2023-11-01,2023-11-01,Inactive,3
user_1433,2023-10-30,2023-12-17,10,14.09,2,0,,0,,2023-10-01,2023-12-01,Regular User,0
user_1434,2023-01-12,2023-01-27,15,14.04,4,1,2023-04-29,0,107.0,2023-01-01,2023-01-01,Regular User,1
user_1435,2023-11-14,2024-04-06,6,8.05,6,1,2024-01-18,0,65.0,2023-11-01,2024-04-01,Regular User,1
user_1436,2023-03-21,2023-06-12,15,9.88,3,1,2023-07-09,0,110.0,2023-03-01,2023-06-01,Regular User,1
user_1437,2023-08-04,2023-10-29,8,15.18,6,1,2023-11-26,0,114.0,2023-08-01,2023-10-01,Regular User,1
user_1438,2023-12-05,2024-03-11,11,16.37,3,0,,0,,2023-12-01,2024-03-01,Regular User,2
user_1439,2023-09-21,2023-12-04,9,27.85,6,0,,0,,2023-09-01,2023-12-01,Regular User,3
user_1440,2023-05-29,2023-07-01,15,18.9,6,1,2023-08-15,0,78.0,2023-05-01,2023-07-01,Regular User,1
user_1441,2023-03-22,2023-08-29,11,13.26,4,1,2023-04-26,0,35.0,2023-03-01,2023-08-01,Regular User,2
user_1442,2023-08-03,2023-08-28,14,17.55,6,1,2023-11-20,0,109.0,2023-08-01,2023-08-01,Regular User,1
user_1443,2023-07-17,2023-09-20,8,6.18,5,0,,1,,2023-07-01,2023-09-01,Churned,0
user_1444,2023-07-19,2023-11-20,6,15.42,6,1,2023-10-17,0,90.0,2023-07-01,2023-11-01,Regular User,1
user_1445,2023-01-25,2023-03-28,16,18.42,2,1,2023-02-03,0,9.0,2023-01-01,2023-03-01,Regular User,2
user_1446,2023-03-30,2023-06-24,7,18.47,5,0,,1,,2023-03-01,2023-06-01,Churned,0
user_1447,2023-09-25,2023-11-04,8,14.67,7,1,2023-10-03,0,8.0,2023-09-01,2023-11-01,Regular User,3
user_1448,2023-05-23,2023-08-28,9,17.85,8,0,,1,,2023-05-01,2023-08-01,Churned,3
user_1449,2023-02-28,2023-07-01,15,13.66,3,0,,1,,2023-02-01,2023-07-01,Churned,2
user_1450,2023-12-31,2024-03-18,13,16.98,6,0,,0,,2023-12-01,2024-03-01,Regular User,2
user_1451,2023-01-26,2023-02-04,8,10.29,4,1,2023-05-15,0,109.0,2023-01-01,2023-02-01,Regular User,1
user_1452,2023-02-16,2023-03-02,11,9.36,6,0,,1,,2023-02-01,2023-03-01,Churned,3
user_1453,2023-10-15,2023-11-25,10,21.32,5,0,,0,,2023-10-01,2023-11-01,Regular User,0
user_1454,2023-09-23,2023-12-24,13,14.07,4,0,,0,,2023-09-01,2023-12-01,Regular User,2
user_1455,2023-01-16,2023-02-01,10,17.21,4,1,2023-04-10,0,84.0,2023-01-01,2023-02-01,Regular User,1
user_1456,2023-07-18,2023-07-26,4,11.08,4,0,,1,,2023-07-01,2023-07-01,Inactive,0
user_1457,2023-10-09,2024-01-30,12,9.37,4,0,,0,,2023-10-01,2024-01-01,Regular User,2
user_1458,2023-03-27,2023-05-01,12,12.28,5,0,,1,,2023-03-01,2023-05-01,Churned,2
user_1459,2023-09-07,2023-10-12,11,17.12,4,0,,0,,2023-09-01,2023-10-01,Regular User,2
user_1460,2023-09-27,2023-11-13,11,4.69,4,0,,0,,2023-09-01,2023-11-01,Regular User,2
user_1461,2023-12-01,2024-01-20,12,16.04,3,1,2024-02-05,0,66.0,2023-12-01,2024-01-01,Regular User,1
user_1462,2023-04-27,2023-08-01,16,18.41,2,1,2023-06-25,0,59.0,2023-04-01,2023-08-01,Regular User,2
user_1463,2023-01-07,2023-05-05,8,10.59,6,0,,1,,2023-01-01,2023-05-01,Churned,3
user_1464,2023-05-17,2023-08-19,8,16.21,3,0,,1,,2023-05-01,2023-08-01,Churned,0
user_1465,2023-06-25,2023-09-02,10,15.82,8,1,2023-07-24,0,29.0,2023-06-01,2023-09-01,Regular User,3
user_1466,2023-11-24,2024-02-05,8,10.67,8,1,2024-01-21,0,58.0,2023-11-01,2024-02-01,Regular User,3
user_1467,2023-11-11,2024-01-29,5,14.26,3,0,,0,,2023-11-01,2024-01-01,Regular User,0
user_1468,2023-08-03,2023-10-09,2,14.93,2,0,,0,,2023-08-01,2023-10-01,Inactive,0
user_1469,2023-03-23,2023-08-19,12,10.65,6,1,2023-07-14,0,113.0,2023-03-01,2023-08-01,Regular User,1
user_1470,2023-08-11,2023-10-26,9,13.26,4,0,,0,,2023-08-01,2023-10-01,Regular User,0
user_1471,2023-04-13,2023-08-06,12,14.88,6,0,,1,,2023-04-01,2023-08-01,Churned,2
user_1472,2023-09-30,2023-10-05,7,16.43,6,0,,0,,2023-09-01,2023-10-01,Regular User,0
user_1473,2023-01-14,2023-06-16,5,24.45,5,0,,1,,2023-01-01,2023-06-01,Churned,0
user_1474,2023-06-08,2023-08-21,6,10.16,6,0,,1,,2023-06-01,2023-08-01,Churned,0
user_1475,2023-06-01,2023-08-27,6,21.77,2,0,,1,,2023-06-01,2023-08-01,Churned,0
user_1476,2023-04-18,2023-04-20,5,10.51,7,1,2023-05-14,0,26.0,2023-04-01,2023-04-01,Regular User,3
user_1477,2023-07-07,2023-08-27,11,14.99,5,1,2023-08-16,0,40.0,2023-07-01,2023-08-01,Regular User,2
user_1478,2023-10-28,2024-01-09,12,19.6,5,0,,0,,2023-10-01,2024-01-01,Regular User,2
user_1479,2023-04-08,2023-08-10,7,17.2,6,0,,1,,2023-04-01,2023-08-01,Churned,0
user_1480,2023-05-11,2023-07-14,11,3.23,7,1,2023-06-18,0,38.0,2023-05-01,2023-07-01,Regular User,3
user_1481,2023-10-20,2023-12-10,10,20.43,3,1,2023-11-22,0,33.0,2023-10-01,2023-12-01,Regular User,0
user_1482,2023-06-20,2023-09-03,9,16.62,2,0,,1,,2023-06-01,2023-09-01,Churned,0
user_1483,2023-07-02,2023-11-20,9,12.22,8,0,,0,,2023-07-01,2023-11-01,Regular User,3
user_1484,2023-12-30,2024-03-27,11,14.35,8,1,2024-03-26,0,87.0,2023-12-01,2024-03-01,Regular User,1
user_1485,2023-02-08,2023-04-20,10,17.14,9,0,,1,,2023-02-01,2023-04-01,Churned,3
user_1486,2023-01-15,2023-03-23,7,17.93,2,0,,1,,2023-01-01,2023-03-01,Churned,0
user_1487,2023-01-04,2023-06-08,15,17.75,4,1,2023-04-29,0,115.0,2023-01-01,2023-06-01,Regular User,1
user_1488,2023-12-15,2024-04-30,5,11.42,2,1,2023-12-31,0,16.0,2023-12-01,2024-04-01,Regular User,0
user_1489,2023-07-29,2023-11-20,14,14.94,8,1,2023-09-07,0,40.0,2023-07-01,2023-11-01,Regular User,3
user_1490,2023-06-10,2023-08-05,12,10.78,5,1,2023-07-18,0,38.0,2023-06-01,2023-08-01,Regular User,2
user_1491,2023-01-16,2023-03-22,12,18.83,8,0,,1,,2023-01-01,2023-03-01,Churned,3
user_1492,2023-04-18,2023-07-16,9,13.78,6,1,2023-07-06,0,79.0,2023-04-01,2023-07-01,Regular User,1
user_1493,2023-11-07,2023-12-26,14,17.18,7,0,,0,,2023-11-01,2023-12-01,Regular User,2
user_1494,2023-08-15,2023-08-28,10,12.43,2,0,,1,,2023-08-01,2023-08-01,Churned,0
user_1495,2023-06-19,2023-07-04,13,15.43,5,1,2023-09-06,0,79.0,2023-06-01,2023-07-01,Regular User,1
user_1496,2023-02-03,2023-07-23,15,14.04,5,1,2023-03-23,0,48.0,2023-02-01,2023-07-01,Regular User,2
user_1497,2023-09-08,2023-10-19,11,8.93,2,1,2023-09-27,0,19.0,2023-09-01,2023-10-01,Regular User,2
user_1498,2023-09-04,2023-12-22,12,20.45,10,1,2023-10-08,0,34.0,2023-09-01,2023-12-01,Regular User,3
user_1499,2023-09-26,2023-10-17,7,18.34,6,0,,0,,2023-09-01,2023-10-01,Regular User,0
user_1500,2023-05-21,2023-07-27,12,8.65,9,0,,1,,2023-05-01,2023-07-01,Churned,3
user_1501,2023-10-01,2023-10-19,7,10.9,10,0,,0,,2023-10-01,2023-10-01,Regular User,3
user_1502,2023-04-06,2023-06-10,12,12.03,5,1,2023-05-13,0,37.0,2023-04-01,2023-06-01,Regular User,2
user_1503,2023-08-15,2024-01-28,13,21.59,3,0,,0,,2023-08-01,2024-01-01,Regular User,2
user_1504,2023-02-08,2023-04-21,12,19.34,4,0,,1,,2023-02-01,2023-04-01,Churned,2
user_1505,2023-10-29,2024-03-23,6,16.08,6,1,2023-11-12,0,14.0,2023-10-01,2024-03-01,Regular User,0
user_1506,2023-01-29,2023-06-21,10,7.09,4,1,2023-05-03,0,94.0,2023-01-01,2023-06-01,Regular User,1
user_1507,2023-11-14,2024-01-06,8,17.28,1,0,,0,,2023-11-01,2024-01-01,Regular User,0
user_1508,2023-09-02,2024-02-01,16,15.85,8,1,2023-09-20,0,18.0,2023-09-01,2024-02-01,Regular User,2
user_1509,2023-08-24,2023-12-13,9,13.28,2,1,2023-12-06,0,104.0,2023-08-01,2023-12-01,Regular User,1
user_1510,2023-07-04,2023-07-21,8,21.61,8,1,2023-09-19,0,77.0,2023-07-01,2023-07-01,Regular User,1
user_1511,2023-09-29,2024-02-26,9,14.0,6,0,,0,,2023-09-01,2024-02-01,Regular User,3
user_1512,2023-08-24,2023-12-18,10,20.9,6,0,,0,,2023-08-01,2023-12-01,Regular User,3
user_1513,2023-08-27,2023-11-19,8,13.16,7,1,2023-12-10,0,105.0,2023-08-01,2023-11-01,Regular User,1
user_1514,2023-09-23,2024-02-08,7,10.72,4,0,,0,,2023-09-01,2024-02-01,Regular User,0
user_1515,2023-12-25,2024-02-01,10,8.77,5,1,2024-02-25,0,62.0,2023-12-01,2024-02-01,Regular User,1
user_1516,2023-12-06,2024-03-19,13,14.6,9,1,2024-01-11,0,36.0,2023-12-01,2024-03-01,Regular User,3
